Lipid,Class,FAD265_m3_59_B,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_D,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m2_74_A,FAD261_m3_81_A,FAD309_55_A,FAD325_39_A,FAD265_m2_74_C,FAD261_m3_81_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(47:2)]_FA16:1,TAG,1607.1001243591309,1671.0201263427734,1686.2201309204102,1327.740104675293,1743.560131072998,1951.8401374816892,1476.2801094055176,1745.6601295471191,2185.1401405334477,1134.9600830078125,1528.0600929260254,1269.5200958251953,1672.2801208496094,1163.0600852966309,1436.3200988769531,1733.18013381958,1840.58012008667,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(47:3)]_FA16:0,TAG,964.640064239502,1038.8800735473633,964.2200622558594,1010.1600570678712,1000.460075378418,965.6000747680664,989.02006149292,1016.200065612793,1004.460075378418,1013.400074005127,980.5200729370116,963.3200645446776,961.2400665283204,986.2000694274902,977.0000686645508,962.4800682067872,1019.880069732666,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(47:3)]_FA16:1,TAG,1195.2000846862793,1223.260082244873,1159.980079650879,1115.9200859069824,1228.5200996398926,1262.920093536377,1112.500072479248,1271.8000869750977,1303.5400886535645,1086.5200805664062,1319.3400840759275,1133.4000778198242,1265.54008102417,1050.2200813293457,1312.3400955200195,1239.4400787353516,1225.7600860595703,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(47:4)]_FA16:0,TAG,964.7400703430176,1024.1400756835938,963.900058746338,1025.800064086914,1026.1000747680664,1025.580062866211,985.1600685119628,1026.200065612793,970.4200706481934,979.5000648498536,1023.4200706481934,990.140064239502,961.6000595092772,1073.1600761413574,1020.760066986084,1002.4000778198242,968.2800636291504,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(47:4)]_FA16:1,TAG,1076.9600677490234,1058.0200653076172,1062.5600700378418,1123.7200775146484,1053.8000602722168,1059.1000709533691,1047.4000663757324,1120.760082244873,1065.900074005127,1047.9400749206543,1047.8200721740725,1049.5200805664062,1052.440071105957,1086.0600814819336,1052.1600723266602,1049.4600715637207,1047.62007522583,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(47:5)]_FA16:0,TAG,1045.160083770752,986.7200622558594,964.7800598144532,1170.52006149292,1176.2800788879397,1037.4200744628906,1077.5000801086426,989.9600715637208,1055.820083618164,1014.2400817871094,1042.2000617980957,1220.9400901794434,960.2800598144532,1079.0200691223145,960.180061340332,986.7000694274902,996.240062713623,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(47:5)]_FA16:1,TAG,1049.320068359375,1051.4800834655762,1055.2000770568848,1067.6600761413574,1074.6400756835938,1086.0400772094729,1068.200065612793,1046.7400703430176,1068.460090637207,1047.3600692749023,1048.3000793457031,1050.0800857543943,1070.7400741577148,1050.5200729370115,1093.1800727844238,1049.440071105957,1047.4800758361816,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(47:6)]_FA16:0,TAG,1033.6400718688965,1150.1200828552246,1133.700080871582,1585.840103149414,1411.8801040649414,1380.0801048278809,1518.6401100158691,1278.4000930786133,1141.1400756835938,1108.980079650879,1726.3201293945312,1577.9001159667969,1045.340072631836,2003.160140991211,1159.0000839233398,1114.7600784301758,1021.1800727844238,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(47:6)]_FA16:1,TAG,1050.4200706481934,1054.9000663757324,1071.2000770568848,1078.940071105957,1073.4600791931152,1052.8200721740725,1080.180076599121,1082.8800811767578,1049.8200721740725,1047.9400749206543,1047.820068359375,1049.7800750732422,1052.320068359375,1050.7000732421875,1053.5400772094729,1050.0800704956057,1046.800067901611,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(48:2)]_FA16:0,TAG,1673.4401168823242,2149.340133666992,2881.1201972961426,2925.100238800049,3473.820266723633,3695.68025970459,2944.160251617432,3046.620162963867,3511.300273895264,4337.420352935791,33456.46214675903,6399.400413513184,5554.080337524414,21971.90185546875,8998.440696716309,3754.080333709717,1111.0400733947754,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(48:2)]_FA16:1,TAG,3364.9002113342285,9571.940757751465,5847.6804275512695,4266.720317840576,4389.540374755859,8885.380828857422,7410.46040725708,7363.500427246094,8212.54044342041,3510.1801719665527,40625.843002319336,8250.00033569336,8165.56067276001,6745.700630187988,20720.92176437378,10075.080837249756,2193.240165710449,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(48:3)]_FA16:0,TAG,964.580078125,1113.6800842285156,1221.9600868225098,1103.3800773620603,1185.4000816345217,1150.080078125,1091.7800750732422,1301.3400917053225,1776.500144958496,1281.5000953674316,2592.400177001953,1308.4400825500488,1169.5600776672363,2156.3601417541504,1585.520107269287,1168.700080871582,969.0000610351562,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(48:3)]_FA16:1,TAG,2107.720169067383,3489.320297241211,1965.220142364502,1486.9201049804688,2430.9401817321777,3175.560256958008,3438.840286254883,3698.1002197265625,2755.2002296447754,2162.3601608276367,17075.841064453125,3421.560230255127,2591.9801864624023,3367.600204467773,7695.520732879639,4443.040218353272,1453.8200912475586,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(48:4)]_FA16:0,TAG,964.2400741577148,1013.8600654602052,992.4200553894044,1036.1800689697266,978.340061187744,1070.2600860595703,1111.2800827026367,1047.5000762939453,1067.7200736999512,983.380069732666,1299.7800788879397,1006.7400703430176,994.7600708007812,1102.0400848388672,960.7400665283204,1041.9600715637207,969.3000602722168,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(48:4)]_FA16:1,TAG,1052.3000717163086,1174.520076751709,1171.5200881958008,1154.0400848388672,1314.6800956726074,1122.3400764465332,1230.720100402832,1386.2001113891602,1156.600082397461,1097.7200660705566,1638.0001029968262,1170.4000930786133,1321.2400970458984,1370.660099029541,1645.260097503662,1354.940086364746,1121.220085144043,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(48:5)]_FA16:0,TAG,964.7400588989258,1001.9800643920898,1016.5000648498536,1070.5800666809082,992.04008102417,1130.4400787353516,1053.9800720214844,978.0800666809082,984.4800682067872,1071.1600723266602,1082.9600830078125,1034.1400718688965,960.180061340332,1004.2800674438477,961.800064086914,988.8400688171388,980.2800712585448,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(48:5)]_FA16:1,TAG,1049.8200721740725,1050.9000701904297,1063.1000747680664,1052.6400871276855,1107.1600799560547,1051.9200706481934,1050.680061340332,1171.4400825500488,1067.6200714111328,1046.860065460205,1063.7600631713867,1110.0000686645508,1210.7600860595703,1051.080078125,1060.2400741577148,1048.9000816345217,1047.0200691223145,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(48:6)]_FA16:0,TAG,1158.7600860595703,1100.320087432861,965.1200675964355,1519.4401092529297,1563.020107269287,1273.3200912475586,1378.2200889587402,1523.3001098632812,1129.9400749206543,1235.7400856018066,1460.8800964355469,1513.1200942993164,1112.8600730895996,1260.6000862121582,1074.4200706481934,981.0800743103028,1207.1200828552246,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(48:6)]_FA16:1,TAG,1050.1800727844238,1106.6600723266602,1056.080078125,1067.2000732421875,1108.4800605773926,1050.820083618164,1047.320068359375,1096.5600776672363,1098.2000694274902,1047.8600769042969,1065.9200630187988,1048.2800827026367,1062.0400733947754,1051.0600700378418,1053.360065460205,1049.8600730895996,1047.6600723266602,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(48:7),TG(47:0)]_FA16:0",TAG,2024.3001403808596,2557.4001960754395,1997.460147857666,4954.240364074707,5922.900421142578,5371.460418701172,5398.880401611328,5204.100379943848,4646.640338897705,4290.46028137207,6315.920486450195,6651.880462646484,1899.940116882324,6626.760482788086,2205.020126342773,1897.720123291016,1824.780139923096,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(48:7),TG(47:0)]_FA16:1",TAG,1141.1600799560547,1154.200080871582,1074.4400634765625,1051.6600723266602,1137.9000816345217,1170.400089263916,1052.7200736999512,1074.3800659179688,1074.420066833496,1047.7200813293457,1141.04008102417,1079.580078125,1065.0000762939453,1050.62007522583,1122.8200798034668,1150.7200813293457,1121.2600746154783,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(48:8),TG(47:1)]_FA16:0",TAG,1170.980079650879,1166.2000770568848,1228.9000816345217,1891.0001335144043,2141.5801582336426,2481.0401573181152,2351.200164794922,2158.260150909424,1789.8201332092283,1824.120147705078,2901.920211791992,2400.7401695251465,1255.1200790405271,2034.940113067627,1536.600112915039,1170.740089416504,1255.4800872802734,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(48:8),TG(47:1)]_FA16:1",TAG,1786.5001335144043,2132.4601707458496,1814.9201354980469,1430.9200973510742,2185.540153503418,1604.9801139831543,1959.74015045166,2282.20015335083,1926.8801345825195,1218.720085144043,2573.260181427002,1532.7001152038574,1997.0201377868648,1431.8801040649414,1303.5200881958008,1926.6401481628416,1779.1401138305664,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(49:3)]_FA16:0,TAG,963.840061187744,1001.440071105957,970.7000732421876,1040.1400680541992,1217.940086364746,1036.9200706481934,1070.300075531006,1407.300106048584,999.6800765991212,1136.820083618164,1337.3400955200195,1296.4600868225098,982.4200630187988,1244.5000915527344,977.6600761413574,1067.5400772094729,969.02006149292,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(49:3)]_FA16:1,TAG,1470.2800979614258,1496.0801048278809,1367.4601097106934,1376.6001052856443,1384.0200881958008,1656.5801124572754,1661.4401092529297,1631.9201202392578,1699.5201034545898,1175.320083618164,3080.300220489502,1415.440097808838,2220.5801696777344,1385.880084991455,1880.760124206543,1849.2801208496091,1191.7400817871094,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(49:4)]_FA16:0,TAG,1013.12007522583,966.7800674438477,1005.5400733947754,977.5200653076172,1063.440086364746,974.3800659179688,1011.7200736999512,965.4600563049316,982.2800674438477,969.180061340332,975.520076751709,1045.060073852539,960.900058746338,1018.9000663757324,961.3000602722168,961.4400634765624,969.0200691223145,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(49:4)]_FA16:1,TAG,1095.5600700378418,1205.740089416504,1136.6200714111328,1072.1800727844238,1113.3200798034668,1194.080078125,1047.420066833496,1252.900089263916,1088.4000854492188,1091.6000747680664,1325.3400955200195,1085.6800689697266,1108.7800827026367,1082.1200675964355,1144.8200759887695,1096.4600677490234,1066.0000686645508,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(49:5)]_FA16:0,TAG,1008.7000732421876,965.720069885254,964.1000633239746,1002.280055999756,1059.8000717163086,1055.1000709533691,991.5400581359864,965.4000625610352,1008.5600738525392,965.1800651550292,1050.320068359375,962.4200553894044,1036.220069885254,1017.2800712585448,961.0400657653807,1016.9400634765624,969.3800735473632,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(49:5)]_FA16:1,TAG,1049.6400680541992,1057.5600700378418,1071.5400733947754,1052.1000633239746,1053.580078125,1069.740077972412,1047.240062713623,1045.5400733947754,1049.4200706481934,1100.3800659179688,1063.8000793457031,1049.9200706481934,1052.300075531006,1049.8000717163086,1139.3200759887695,1050.4000701904297,1047.640064239502,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(49:6)]_FA16:0,TAG,1107.3800773620603,1320.340106964111,1091.7400741577148,1632.820110321045,2081.5401573181152,1887.1401252746584,1727.0201225280762,1806.900127410889,1759.9401359558103,1612.5201148986816,2241.3401527404785,1760.360134124756,1264.400089263916,3995.520267486572,1391.040096282959,1196.7400817871094,1275.9000930786133,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(49:6)]_FA16:1,TAG,1050.4600715637207,1051.0000762939453,1104.6600761413574,1052.9200706481934,1114.280071258545,1052.340087890625,1046.7800674438477,1048.840072631836,1049.060073852539,1047.860065460205,1102.2600708007812,1048.7000694274902,1054.4800758361816,1049.7800674438477,1075.720085144043,1085.220085144043,1047.4600639343262,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(49:7),TG(48:0)]_FA16:0",TAG,3223.260223388672,4397.800205230713,4307.800270080566,11224.000762939451,18278.241485595703,16067.58135986328,15241.221237182615,14378.601287841797,14647.30084991455,5653.200401306152,20502.46142578125,15652.420989990234,4957.080364227295,40734.44268798828,8785.880653381348,3915.560230255127,2238.120143890381,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(49:7),TG(48:0)]_FA16:1",TAG,1195.8800926208496,1156.2600746154783,1203.4200820922852,1095.0400848388672,1248.2200813293457,1295.780086517334,1273.620086669922,1428.6200942993164,1103.300075531006,1167.1200828552246,2211.520160675049,1149.180076599121,1425.5201148986816,1284.9400787353516,1638.14009475708,1234.5000686645508,1202.800090789795,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(49:8),TG(48:1)]_FA16:0",TAG,1569.5601119995115,5076.70027923584,2098.68013381958,9481.380867004396,4988.28031539917,6546.86047744751,6126.6803550720215,6613.720554351807,16727.20095062256,5667.900485992432,41078.28261566162,11218.400924682615,2842.0801963806152,42337.1822052002,15233.060668945312,2434.940155029297,1164.7600898742676,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(49:8),TG(48:1)]_FA16:1",TAG,2831.5202026367188,2926.720199584961,3745.760215759277,3001.1202239990234,4093.6203079223633,4943.300357818604,4597.360271453857,4433.900272369385,5418.500461578369,1629.7001037597656,18411.100994110107,4232.260269165039,3090.260166168213,5507.420467376709,10021.380596160889,5513.000297546387,2217.420135498047,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(50:3)]_FA16:0,TAG,9123.46044921875,9122.000900268557,15186.681396484377,10996.540802001951,13818.281032562256,20186.1407661438,19940.181632995605,22514.441844940186,51910.58561325073,9298.18055343628,180649.37340164185,38193.403144836426,32532.602436065677,89016.58572006226,53146.64351654053,7875.780601501465,1012.5800666809082,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(50:3)]_FA16:1,TAG,10184.100940704346,59684.544887542725,45477.56253814697,42892.74322891235,13624.600662231443,71272.50546264648,91909.18663024902,59228.18305206299,36502.943840026855,11725.420917510986,381220.8805465698,46195.16255950928,113252.848361969,28832.88198852539,176061.8148841858,123110.3063659668,1732.300106048584,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(50:4)]_FA16:0,TAG,1534.4000816345217,1381.7001152038574,1092.0600814819336,1729.900104522705,1947.040153503418,4263.8802490234375,2100.380126953125,2092.180118560791,1948.4801483154297,1466.4001007080078,10222.080741882324,2632.4601516723637,1350.7000999450684,6544.600505828857,3899.240280151367,1553.720127105713,969.5200653076172,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(50:4)]_FA16:1,TAG,2961.8202934265137,6021.920486450195,4703.760417938232,9242.200855255129,8978.140502929688,17385.941493988037,19011.221565246586,13868.000411987305,9961.74070739746,4057.040271759033,98057.64772796632,13986.361080169678,27975.76163864136,7577.060523986816,46728.16379928589,32202.6220703125,1140.3400802612305,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(50:5)]_FA16:0,TAG,1046.3800735473633,1019.5800743103028,1020.1800689697266,1037.560073852539,1081.7200775146484,1193.9000778198242,1367.920108795166,1499.2001113891602,1306.1000862121582,1060.3800735473633,1491.460090637207,1498.440097808838,1143.8200912475586,1106.3600845336914,1181.3000717163086,1127.4200859069824,990.960075378418,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(50:5)]_FA16:1,TAG,1906.4401206970213,1099.980079650879,1818.5801277160645,1903.76012802124,1582.2200889587402,2066.1801147460938,2062.340160369873,1677.1001205444336,1672.920124053955,1221.8400840759275,5134.800239562988,1813.2201385498047,1948.9201011657717,1563.7001037597656,3472.840187072754,2527.380184173584,1047.7800788879397,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(50:6)]_FA16:0,TAG,1039.1600723266602,1098.900058746338,1016.9400672912598,1353.900089263916,1311.020092010498,1075.1600723266602,1207.3000869750977,1312.840103149414,1375.940086364746,1184.620086669922,1250.0800857543943,1231.0800819396973,1042.9200706481934,1277.6001091003418,1062.7000732421875,998.9000549316406,995.8000717163086,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
[TG(50:6)]_FA16:1,TAG,1050.5400772094729,1170.4200859069824,1055.3800773620603,1273.6400909423828,1069.900074005127,1052.2800750732422,1060.400074005127,1112.6800842285156,1049.6000747680664,1061.500072479248,1334.300090789795,1101.180076599121,1113.2000694274902,1050.4800720214844,1218.1800842285156,1079.6000785827637,1047.6000747680664,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(50:7),TG(49:0)]_FA16:0",TAG,1704.3601150512695,1634.440128326416,1626.2201080322266,3569.980213165283,4150.440315246582,3732.660259246826,4854.8603515625,4433.320327758789,4071.7202911376953,2967.8802223205566,4419.520355224609,3808.200271606445,1475.3201026916504,3899.4602699279785,2108.660148620605,1627.4600982666016,1555.7001037597656,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(50:7),TG(49:0)]_FA16:1",TAG,1173.960075378418,1050.8600769042969,1175.360088348389,1052.8000717163086,1087.7000732421875,1085.0800743103027,1077.480068206787,1121.2800750732422,1091.5000801086426,1047.9600791931152,1106.280071258545,1049.8200798034668,1230.5600929260254,1051.1200828552246,1101.8800773620603,1105.5600776672363,1046.6800804138184,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(50:8),TG(49:1)]_FA16:0",TAG,1200.200080871582,1728.6801147460938,1437.5000839233398,3002.3401794433594,2934.320198059082,4254.680294036865,2396.860191345215,3554.6202964782715,3330.7202186584477,2679.880157470703,4590.740417480469,4461.760303497314,1827.14013671875,2655.7001724243164,2188.240165710449,1568.0201110839844,1235.0000915527344,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(50:8),TG(49:1)]_FA16:1",TAG,1251.3000984191897,1275.0800857543943,1566.4801063537598,1425.7401237487793,1602.9001159667969,1406.460090637207,1455.8601036071775,1559.7001037597656,1530.520118713379,1242.620086669922,1612.380111694336,1314.1200904846191,1874.8201332092283,1346.8000984191897,1737.7001304626465,1659.4000968933103,1934.220142364502,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
"[TG(50:9),TG(49:2)]_FA16:0",TAG,1179.5200881958008,1206.7600784301758,1296.980094909668,1930.1601524353027,1698.3801231384275,1642.5001220703125,1700.6601219177246,3121.100242614746,1489.9001159667969,1937.280158996582,4933.280296325684,2943.8002281188965,1533.980110168457,3288.7402420043945,2121.900188446045,1154.440071105957,1025.400074005127,Group: 5XFAD,Group: WT,Group: 5XFAD vs Group: WT,8,8,Blank_Blank_Blank
